"Name"	"time"	"Stream"	"avg_mgL"	"std_mgL"	"Std_p"	"ion"	"mw"	"mM"	"Recovery"	"plot"
"ID:4A"	4.5	"Feed"	84.6	2	0.0236406619385343	"SiO2"	60.08	1.40812250332889	45.9	"Ca, Cl, SiO2, SO4 "
"ID:4A"	5	"Feed"	86.8	2	0.0230414746543779	"SiO2"	60.08	1.44474034620506	51	"Ca, Cl, SiO2, SO4 "
"ID:4A"	6	"Feed"	92.4	2	0.0216450216450216	"SiO2"	60.08	1.53794940079893	61.2	"Ca, Cl, SiO2, SO4 "
"ID:4A"	8	"Feed"	104.4	2	0.0191570881226054	"SiO2"	60.08	1.73768308921438	81.6	"Ca, Cl, SiO2, SO4 "
"ID:4A"	0.333333333333333	"Permeate"	46.8	2	0.0427350427350427	"SiO2"	60.08	0.77896138482024	3.4	"Ca, Cl, SiO2, SO4 "
"ID:4A"	0.666666666666667	"Permeate"	48.4	2	0.0413223140495868	"SiO2"	60.08	0.805592543275632	6.8	"Ca, Cl, SiO2, SO4 "
"ID:4A"	1	"Permeate"	50.8	2	0.0393700787401575	"SiO2"	60.08	0.845539280958722	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4A"	1.33333333333333	"Permeate"	50.4	2	0.0396825396825397	"SiO2"	60.08	0.838881491344874	13.6	"Ca, Cl, SiO2, SO4 "
"ID:4A"	1.66666666666667	"Permeate"	51.4	2	0.0389105058365759	"SiO2"	60.08	0.855525965379494	17	"Ca, Cl, SiO2, SO4 "
"ID:4A"	2	"Permeate"	51.2	2	0.0390625	"SiO2"	60.08	0.85219707057257	20.4	"Ca, Cl, SiO2, SO4 "
"ID:4A"	2.33333333333333	"Permeate"	52.8	2	0.0378787878787879	"SiO2"	60.08	0.878828229027963	23.8	"Ca, Cl, SiO2, SO4 "
"ID:4A"	2.66666666666667	"Permeate"	54	2	0.037037037037037	"SiO2"	60.08	0.898801597869507	27.2	"Ca, Cl, SiO2, SO4 "
"ID:4A"	3	"Permeate"	53.2	2	0.037593984962406	"SiO2"	60.08	0.885486018641811	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4A"	3.33333333333333	"Permeate"	55	2	0.0363636363636364	"SiO2"	60.08	0.915446071904128	34	"Ca, Cl, SiO2, SO4 "
"ID:4A"	3.66666666666667	"Permeate"	54.6	2	0.0366300366300366	"SiO2"	60.08	0.90878828229028	37.4	"Ca, Cl, SiO2, SO4 "
"ID:4A"	4	"Permeate"	57	2	0.0350877192982456	"SiO2"	60.08	0.948735019973369	40.8	"Ca, Cl, SiO2, SO4 "
"ID:4A"	4.5	"Permeate"	56	2	0.0357142857142857	"SiO2"	60.08	0.932090545938748	45.9	"Ca, Cl, SiO2, SO4 "
"ID:4A"	5	"Permeate"	57.4	2	0.0348432055749129	"SiO2"	60.08	0.955392809587217	51	"Ca, Cl, SiO2, SO4 "
"ID:4A"	6	"Permeate"	61	2	0.0327868852459016	"SiO2"	60.08	1.01531291611185	61.2	"Ca, Cl, SiO2, SO4 "
"ID:4A"	1	"Perm spand"	49.8	2	0.0401606425702811	"SiO2"	60.08	0.828894806924101	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4A"	2	"Perm spand"	51.2	2	0.0390625	"SiO2"	60.08	0.85219707057257	20.4	"Ca, Cl, SiO2, SO4 "
"ID:4A"	4	"Perm spand"	54.8	2	0.0364963503649635	"SiO2"	60.08	0.912117177097204	40.8	"Ca, Cl, SiO2, SO4 "
"ID:4B"	2	"Perm spand"	75.2245	0.929845417260318	0.012360938487598	"Na"	22.99	3.27205306655067	20.4	"Na"
"ID:4B"	4	"Perm spand"	80.3765	0.0318198051533958	0.000395884433303215	"Na"	22.99	3.49615050021749	40.8	"Na"
"ID:4B"	6	"Perm spand"	87.25	0.428506709399044	0.00491125168365666	"Na"	22.99	3.79512831665942	61.2	"Na"
"ID:4B"	8	"Perm spand"	90.1395	0.0417193000900045	0.000462830391670738	"Na"	22.99	3.92081339712919	81.6	"Na"
"ID:4B"	0	"Feed"	125.905	0.0848528137423889	0.000673943161450212	"Na"	22.99	5.47651152675076	0	"Na"
"ID:4B"	1	"Feed"	129.5675	0.22980970388564	0.00177366780933212	"Na"	22.99	5.63581992170509	10.2	"Na"
"ID:4B"	1	"Permeate"	76.9	0.0721248916810205	0.00093790496334227	"Na"	22.99	3.34493257938234	10.2	"Na"
"ID:4B"	3	"Feed"	138.8175	0.342946788875485	0.00247048671007247	"Na"	22.99	6.03816876903001	30.6	"Na"
"ID:4B"	3	"Permeate"	86.1445	0.451841233178201	0.00524515474787364	"Na"	22.99	3.7470421922575	30.6	"Na"
"ID:4B"	5	"Feed"	155.3575	0.562149891043296	0.00361842776205395	"Na"	22.99	6.75761200521966	51	"Na"
"ID:4B"	5	"Permeate"	98.799	0.00424264068711945	4.29421419965733e-05	"Na"	22.99	4.29747716398434	51	"Na"
"ID:4B"	7	"Feed"	179.775	0.0919238815542681	0.000511327390094663	"Na"	22.99	7.81970421922575	71.4	"Na"
"ID:4B"	7	"Permeate"	111.935	0.933380951166248	0.00833859785738373	"Na"	22.99	4.86885602435842	71.4	"Na"
"ID:5A"	2	"Perm spand"	118.4075	0.0742462120246004	0.000627039773870746	"Na"	22.99	5.15039147455415	20.4	"Na"
"ID:5A"	4	"Perm spand"	148.22	0.586898628384823	0.00395964531362045	"Na"	22.99	6.44715093518921	40.8	"Na"
"ID:5A"	6	"Perm spand"	182.21	1.17379725676965	0.00644200239706738	"Na"	22.99	7.92561983471074	61.2	"Na"
"ID:5A"	8	"Perm spand"	240.4975	2.24506403026732	0.00933508261111786	"Na"	22.99	10.4609612875163	81.6	"Na"
"ID:5A"	0	"Feed"	454.6875	5.51189735934911	0.0121223859449602	"Na"	22.99	19.7776207046542	0	"Na"
"ID:5A"	2	"Feed"	553.6275	4.71993776442017	0.00852547563916202	"Na"	22.99	24.081230969987	20.4	"Na"
"ID:5A"	2	"Permeate"	145.1	6.2861792847484	0.0433230825964741	"Na"	22.99	6.31143975641583	20.4	"Na"
"ID:5A"	4	"Feed"	631.255	1.86676190233256	0.00295722315440283	"Na"	22.99	27.4578077424967	40.8	"Na"
"ID:5A"	4	"Permeate"	157.2675	2.15314014871303	0.013690941540452	"Na"	22.99	6.84069160504567	40.8	"Na"
"ID:5A"	6	"Feed"	824.84	4.24264068711937	0.00514359231744261	"Na"	22.99	35.8782079164854	61.2	"Na"
"ID:5A"	6	"Permeate"	208.1425	0.887419010389114	0.00426351663110184	"Na"	22.99	9.05361026533275	61.2	"Na"
"ID:5A"	7	"Feed"	983.2875	3.77948574544212	0.00384372398249964	"Na"	22.99	42.770226185298	71.4	"Na"
"ID:5A"	7	"Permeate"	273.2175	3.45421662609628	0.0126427356450311	"Na"	22.99	11.8841887777294	71.4	"Na"
"ID:5A"	7.25	"Feed"	1143.5775	18.7277230997256	0.0163764354402965	"Na"	22.99	49.7423879947803	73.95	"Na"
"ID:5B"	1.5	"Perm spand"	111.9875	4.49366359444051	0.0401264747801363	"Na"	22.99	4.87113962592432	15.3	"Na"
"ID:5B"	0	"Feed"	48.046	0.23193102422919	0.00482727020416246	"Na"	22.99	2.08986515876468	0	"Na"
"ID:5B"	1.5	"Feed"	159.78	0.53740115370175	0.00336338186069439	"Na"	22.99	6.94997825141366	15.3	"Na"
"ID:5B"	1.5	"Permeate Slange"	98.729	0.234759451353929	0.00237781656204286	"Na"	22.99	4.29443236189648	15.3	"Na"
"ID:4B"	2	"Perm spand"	114.8815	0.183140656327316	0.00159417013468066	"Cl"	35.45	3.2406629055007	20.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	4	"Perm spand"	124.99975	0.168644967312993	0.00134916243682882	"Cl"	35.45	3.52608603667137	40.8	"Ca, Cl, SiO2, SO4 "
"ID:4B"	6	"Perm spand"	135.15975	0.256326208180132	0.00189646849879592	"Cl"	35.45	3.81268688293371	61.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	8	"Perm spand"	139.6795	0.22839549032326	0.00163513966131938	"Cl"	35.45	3.94018335684062	81.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	0	"Feed"	182.77175	0.015202795795513	8.31791335122251e-05	"Cl"	35.45	5.15576163610719	0	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Feed"	189.566	17.250577033827	0.0910003747181827	"Cl"	35.45	5.34741889985896	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Permeate"	115.27675	2.49290495707318	0.0216253924323264	"Cl"	35.45	3.25181241184767	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Feed"	194.32425	4.18430437767141	0.0215325898732217	"Cl"	35.45	5.48164315937941	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Permeate"	129.52575	3.69427937830912	0.0285215826066178	"Cl"	35.45	3.65375881523272	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Feed"	212.73225	4.02237692477966	0.0189081670728329	"Cl"	35.45	6.00090973201692	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Permeate"	152.189	13.7694903500456	0.0904762522261506	"Cl"	35.45	4.29306064880113	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Feed"	245.049	19.3535126010758	0.0789781333573114	"Cl"	35.45	6.91252468265162	71.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Permeate"	167.79525	2.54735217922453	0.0151813128156162	"Cl"	35.45	4.73329337094499	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Perm spand"	125.31275	2.24966022434501	0.0179523649775862	"Cl"	35.45	3.53491537376587	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Perm spand"	160.6885	13.7560553212031	0.0856069682721732	"Cl"	35.45	4.53282087447109	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Perm spand"	177.9565	6.26850161521875	0.0352249095437298	"Cl"	35.45	5.01992947813822	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	8	"Perm spand"	216.2415	0.258801081914266	0.00119681505129342	"Cl"	35.45	6.09990126939351	81.6	"Ca, Cl, SiO2, SO4 "
"ID:5A"	0	"Feed"	162.4975	1.10167236508864	0.0067796265486462	"Cl"	35.45	4.58385049365303	0	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Feed"	177.73875	5.83681292530436	0.0328392819534534	"Cl"	35.45	5.01378702397743	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Permeate"	145.77175	7.43628846434833	0.0510132344871234	"Cl"	35.45	4.11203808180536	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Feed"	182.88025	4.75423244330773	0.0259964235794064	"Cl"	35.45	5.15882228490832	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Permeate"	151.829	0.516187950266193	0.00339979812991057	"Cl"	35.45	4.28290550070522	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Feed"	192.26975	13.3420443008184	0.0693923214692814	"Cl"	35.45	5.42368829337094	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Permeate"	181.493	3.14803938984251	0.0173452386033759	"Cl"	35.45	5.11968970380818	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Feed"	197.99675	0.108540890912121	0.000548195315893421	"Cl"	35.45	5.58523977433004	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Permeate"	202.7985	0.111015764646316	0.000547419062006453	"Cl"	35.45	5.72069111424542	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7.25	"Feed"	189.6765	0.253144227664787	0.00133461039013682	"Cl"	35.45	5.35053596614951	73.95	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Perm spand"	126.31675	0.181372889374351	0.00143585778904501	"Cl"	35.45	3.56323695345557	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	0	"Feed"	0	0	NA	"Cl"	35.45	0	0	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Feed"	160.2615	0.45537676708414	0.00284146078181061	"Cl"	35.45	4.52077574047955	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Permeate Slange"	131.97175	0.0738926586339953	0.000559912698240308	"Cl"	35.45	3.72275740479549	15.3	"Ca, Cl, SiO2, SO4 "
"ID:4B"	2	"Perm spand"	6.3515	0.127986327394765	0.0201505671722845	"Ca"	40.078	0.158478466989371	20.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	4	"Perm spand"	5.5615	0.10253048327205	0.0184357607249932	"Ca"	40.078	0.138766904536155	40.8	"Ca, Cl, SiO2, SO4 "
"ID:4B"	6	"Perm spand"	5.8085	0.037476659402887	0.0064520374284044	"Ca"	40.078	0.144929886720894	61.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	8	"Perm spand"	5.605	0.11879393923934	0.0211942799713363	"Ca"	40.078	0.139852288038325	81.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	0	"Feed"	8.615	0.179605122421384	0.0208479538504218	"Ca"	40.078	0.214955836119567	0	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Feed"	7.839	0.0169705627484772	0.00216488872923551	"Ca"	40.078	0.195593592494635	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Permeate"	3.117	0.130107647738325	0.0417413050171078	"Ca"	40.078	0.0777733419831329	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Feed"	9.223	0.059396969619671	0.00644009211966508	"Ca"	40.078	0.23012625380508	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Permeate"	3.394	0.0919238815542511	0.0270842314538159	"Ca"	40.078	0.0846848645141973	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Feed"	10.896	0.0155563491861042	0.00142771192970854	"Ca"	40.078	0.271869853785119	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Permeate"	4.372	0.0579827560572968	0.0132622955300313	"Ca"	40.078	0.109087279804381	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Feed"	13.5585	0.0685893577750948	0.00505877182395507	"Ca"	40.078	0.338302809521433	71.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Permeate"	5.4665	0.200111219075793	0.0366068268683422	"Ca"	40.078	0.136396526772793	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Perm spand"	5.112	0.114551298552221	0.0224083134883061	"Ca"	40.078	0.127551275013723	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Perm spand"	2.6915	0.0912167747730646	0.033890683549346	"Ca"	40.078	0.0671565447377614	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Perm spand"	2.6145	0.140714249456123	0.0538207112090736	"Ca"	40.078	0.0652352911821947	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	8	"Perm spand"	3.937	0.0763675323681472	0.0193973920162934	"Ca"	40.078	0.0982334447826738	81.6	"Ca, Cl, SiO2, SO4 "
"ID:5A"	0	"Feed"	8.1625	0.0685893577750948	0.00840298410720916	"Ca"	40.078	0.203665352562503	0	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Feed"	6.5735	0.293449314192417	0.0446412587194671	"Ca"	40.078	0.164017665552173	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Permeate"	1.7625	0.0516187950266179	0.0292872595895705	"Ca"	40.078	0.0439767453465742	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Feed"	6.8335	0.153442171517481	0.0224544042609909	"Ca"	40.078	0.17050501522032	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Permeate"	1.9515	0.0530330085889912	0.0271755104222348	"Ca"	40.078	0.0486925495284196	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Feed"	7.753	0.181019335983756	0.0233482956254039	"Ca"	40.078	0.193447776835171	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Permeate"	2.2425	0.22132442251139	0.0986953946539084	"Ca"	40.078	0.0559533908877688	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Feed"	8.499	0.138592929112563	0.0163069689507663	"Ca"	40.078	0.212061480113778	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Permeate"	2.358	0.387494516090228	0.164331855848273	"Ca"	40.078	0.0588352712211188	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7.25	"Feed"	9.3375	0.19869700551342	0.0212794651152257	"Ca"	40.078	0.232983182793553	73.95	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Perm spand"	7.268	0.0975807358037435	0.0134260781237952	"Ca"	40.078	0.181346374569589	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	0	"Feed"	61.6935	0.235466558135119	0.00381671583124834	"Ca"	40.078	1.53933579519936	0	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Feed"	17.2505	0.125157900270019	0.00725532015130104	"Ca"	40.078	0.430423174809122	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Permeate Slange"	7.241	0.0636396103067892	0.00878878750266388	"Ca"	40.078	0.180672688257897	15.3	"Ca, Cl, SiO2, SO4 "
"ID:4B"	2	"Perm spand"	1.3345	0.0148492424049174	0.0111271955076189	"SO4"	96.06	0.0138923589423277	20.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	4	"Perm spand"	0.981	0.031112698372208	0.0317152888605587	"SO4"	96.06	0.010212367270456	40.8	"Ca, Cl, SiO2, SO4 "
"ID:4B"	6	"Perm spand"	0.9295	0.00212132034355964	0.00228221661491086	"SO4"	96.06	0.00967624401415782	61.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	8	"Perm spand"	0.8795	0.00212132034355964	0.00241196173230204	"SO4"	96.06	0.00915573599833437	81.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	0	"Feed"	18.499	0.026870057685089	0.00145251406481912	"SO4"	96.06	0.192577555694358	0	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Feed"	20.4245	0.142128463018494	0.00695872422916076	"SO4"	96.06	0.212622319383719	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Permeate"	0.5975	0.053033008588991	0.0887581733706963	"SO4"	96.06	0.00622007078909015	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Feed"	25.051	0.226274169979695	0.00903254041673767	"SO4"	96.06	0.260784926087862	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Permeate"	0.3405	0.021920310216783	0.0643768288304933	"SO4"	96.06	0.00354465958775765	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Feed"	33.022	0.0466690475583139	0.00141327138145218	"SO4"	96.06	0.343764313970435	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Permeate"	0.446	0.00424264068711929	0.00951264728053652	"SO4"	96.06	0.00464293150114512	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Feed"	47.7005	0.157684812204599	0.00330572661092859	"SO4"	96.06	0.496569852175723	71.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Permeate"	0.7195	0.0954594154601839	0.132674656650707	"SO4"	96.06	0.00749011034769935	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Perm spand"	2.981	0.00848528137423858	0.00284645467099583	"SO4"	96.06	0.0310326879033937	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Perm spand"	3.863	0.00989949493661183	0.0025626443014786	"SO4"	96.06	0.0402144493025193	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Perm spand"	5.5945	0.00777817459305148	0.00139032524676941	"SO4"	96.06	0.0582396418904851	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	8	"Perm spand"	8.6485	0.0176776695296639	0.00204401567088674	"SO4"	96.06	0.090032271496981	81.6	"Ca, Cl, SiO2, SO4 "
"ID:5A"	0	"Feed"	216.425	2.60922402257838	0.0120560195105851	"SO4"	96.06	2.25301894649178	0	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Feed"	277.2425	10.1575889117448	0.0366379213567356	"SO4"	96.06	2.88613887153862	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Permeate"	3.2545	0.0275771644662755	0.00847354876825179	"SO4"	96.06	0.033879866749948	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Feed"	337.5125	10.8646956929313	0.0321904987013261	"SO4"	96.06	3.5135592338122	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Permeate"	4.488	0.00565685424949239	0.00126043989516319	"SO4"	96.06	0.0467207995003123	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Feed"	503.505	40.4182236126231	0.0802737283892376	"SO4"	96.06	5.24156777014366	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Permeate"	6.594	0.0183847763108501	0.00278810681086595	"SO4"	96.06	0.0686445971267958	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Feed"	646.3175	0.0106066017177886	1.64108224174474e-05	"SO4"	96.06	6.72826879033937	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Permeate"	8.8695	0.00212132034355972	0.000239170228711847	"SO4"	96.06	0.0923329169269207	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7.25	"Feed"	786.6975	0.717713382904336	0.000912311762658882	"SO4"	96.06	8.18964709556527	73.95	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Perm spand"	4.797	0.00424264068711945	0.00088443624913893	"SO4"	96.06	0.0499375390381012	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	0	"Feed"	64.13	0.0353553390593254	0.000551307329788326	"SO4"	96.06	0.667603581095149	0	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Feed"	19.6545	0.000707106781187412	3.59768389522711e-05	"SO4"	96.06	0.204606495940037	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Permeate Slange"	2.1665	0.284964032818179	0.131531979145247	"SO4"	96.06	0.0225536123256298	15.3	"Ca, Cl, SiO2, SO4 "
"ID:4B"	2	"Perm spand"	49.4	2	0.0404858299595142	"SiO2"	60.08	0.822237017310253	20.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	4	"Perm spand"	49.8	2	0.0401606425702811	"SiO2"	60.08	0.828894806924101	40.8	"Ca, Cl, SiO2, SO4 "
"ID:4B"	6	"Perm spand"	51	2	0.0392156862745098	"SiO2"	60.08	0.848868175765646	61.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	8	"Perm spand"	51	2	0.0392156862745098	"SiO2"	60.08	0.848868175765646	81.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	0	"Feed"	59.2	2	0.0337837837837838	"SiO2"	60.08	0.985352862849534	0	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Feed"	58.2	2	0.0343642611683849	"SiO2"	60.08	0.968708388814914	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	1	"Permeate"	51.4	2	0.0389105058365759	"SiO2"	60.08	0.855525965379494	10.2	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Feed"	57.4	2	0.0348432055749129	"SiO2"	60.08	0.955392809587217	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	3	"Permeate"	51.8	2	0.0386100386100386	"SiO2"	60.08	0.862183754993342	30.6	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Feed"	59	2	0.0338983050847458	"SiO2"	60.08	0.98202396804261	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	5	"Permeate"	52.8	2	0.0378787878787879	"SiO2"	60.08	0.878828229027963	51	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Feed"	59.6	2	0.0335570469798658	"SiO2"	60.08	0.992010652463382	71.4	"Ca, Cl, SiO2, SO4 "
"ID:4B"	7	"Permeate"	54.6	2	0.0366300366300366	"SiO2"	60.08	0.90878828229028	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Perm spand"	39.4	2	0.050761421319797	"SiO2"	60.08	0.655792276964048	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Perm spand"	44.6	2	0.0448430493273543	"SiO2"	60.08	0.742343541944075	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Perm spand"	50	2	0.04	"SiO2"	60.08	0.832223701731025	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	8	"Perm spand"	56.4	2	0.0354609929078014	"SiO2"	60.08	0.938748335552597	81.6	"Ca, Cl, SiO2, SO4 "
"ID:5A"	0	"Feed"	70.6	2	0.028328611898017	"SiO2"	60.08	1.17509986684421	0	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Feed"	80.6	2	0.0248138957816377	"SiO2"	60.08	1.34154460719041	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	2	"Permeate"	44.8	2	0.0446428571428571	"SiO2"	60.08	0.745672436750999	20.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Feed"	87	2	0.0229885057471264	"SiO2"	60.08	1.44806924101198	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	4	"Permeate"	48	2	0.0416666666666667	"SiO2"	60.08	0.798934753661784	40.8	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Feed"	99.6	2	0.0200803212851406	"SiO2"	60.08	1.6577896138482	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	6	"Permeate"	52.8	2	0.0378787878787879	"SiO2"	60.08	0.878828229027963	61.2	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Feed"	113	2	0.0176991150442478	"SiO2"	60.08	1.88082556591212	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7	"Permeate"	56.6	2	0.0353356890459364	"SiO2"	60.08	0.942077230359521	71.4	"Ca, Cl, SiO2, SO4 "
"ID:5A"	7.25	"Feed"	123.2	2	0.0162337662337662	"SiO2"	60.08	2.05059920106525	73.95	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Perm spand"	38.5	2	0.051948051948052	"SiO2"	60.08	0.640812250332889	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	0	"Feed"	30.2	2	0.0662251655629139	"SiO2"	60.08	0.502663115845539	0	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Feed"	44.7	2	0.0447427293064877	"SiO2"	60.08	0.744007989347537	15.3	"Ca, Cl, SiO2, SO4 "
"ID:5B"	1.5	"Permeate Slange"	42.4	2	0.0471698113207547	"SiO2"	60.08	0.705725699067909	15.3	"Ca, Cl, SiO2, SO4 "
